"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
2614	1	254.8951149	153.4691092	171.5048026	1392	47.86984532
2615	1	255.02149	153.515043	175.0266809	1396	48.24622148
2616	1	255.6432161	153.9432879	176.0939168	1393	47.83846616
2617	1	256.5674319	154.0430416	178.0149413	1394	48.11540668
2618	1	257.0710187	154.3859397	172.7854856	1394	48.03349501
2619	1	257.6325648	154.3724784	176.5208111	1388	47.530011
2620	1	258.6034483	154.3900862	176.2006403	1392	48.05980059
2621	1	259.528098	154.3962536	171.7182497	1388	47.06678298
2622	1	259.9712644	154.4583333	172.3585912	1392	48.55830273
2623	1	260.3884892	154.2510791	169.9039488	1390	48.35989554
2624	1	260.6767025	154.2508961	173.8527215	1395	48.28766103
2625	1	261.3217893	154.3470418	174.1728922	1386	48.29037126
2626	1	261.766858	154.7654232	176.9477054	1394	49.91919223
2627	1	262.4920749	154.8487032	175.773746	1388	49.74211594
2628	1	262.5982721	154.6947444	173.7459979	1389	50.27784394
2629	1	263.0610194	155.2246949	176.7342583	1393	51.13105145
2630	1	263.1700143	155.420373	176.0939168	1394	50.73989499
2631	1	264.0121602	155.8719599	168.6232657	1398	51.4498398
2632	1	264.8676259	156.1582734	167.9829242	1390	52.23874875
2633	1	265.0545194	156.0982783	177.6947705	1394	52.77323854
2634	1	265.4285714	156.2950467	169.1568837	1393	52.19036989
2635	1	265.7931034	156.6027299	174.9199573	1392	52.18989042
2636	1	266.1176895	156.833935	168.9434365	1385	52.10504005
2637	1	266.3971223	157.052518	174.8132337	1390	52.9327998
2638	1	266.6611511	157.2877698	172.1451441	1390	53.52489503
2639	1	266.9274946	157.6568557	172.4653148	1393	53.44988461
2640	1	267.3710375	157.4459654	168.9434365	1388	54.19554798
2641	1	267.6460876	157.7882268	171.1846318	1393	54.52929987
2642	1	267.6256299	157.8473722	167.6627535	1389	55.38396311
2643	1	268.2165468	158.2561151	175.4535752	1390	55.38302859
2644	1	268.6149425	159.2543103	175.9871932	1392	54.34668473
2645	1	269.1119082	159.2804878	172.1451441	1394	54.07742769
2646	1	269.6053009	159.5415473	169.6905016	1396	54.66360724
2647	1	269.9599141	160.5261274	171.398079	1397	54.06790383
2648	1	270.7117182	160.3767074	173.1056564	1391	53.96179121
2649	1	270.4985612	160.5697842	172.678762	1390	54.44296071
2650	1	271.064121	160.8861671	174.2796158	1388	54.38557443
2651	1	270.7706686	161.271028	168.7299893	1391	54.96024967
2652	1	271.223741	161.2071942	170.1173959	1390	54.94495938
2653	1	271.5933908	161.516523	171.8249733	1392	54.21539696
2654	1	271.9064748	161.5129496	168.4098186	1390	53.91067586
2655	1	271.9698492	161.7954056	172.2518677	1393	53.86988125
2656	1	272.6312769	162.1578192	171.8249733	1394	54.0411412
2657	1	273.2150538	162.1290323	174.7065101	1395	54.56428092
2658	1	273.2020202	162.536075	174.2796158	1386	54.53451685
2659	1	273.8779443	162.773733	169.9039488	1401	54.77193973
2660	1	274.0265233	163.0121864	172.5720384	1395	55.24229459
2661	1	274.0309353	163.4604317	170.3308431	1390	55.0115292
2662	1	274.2406609	163.9640805	169.6905016	1392	54.80341697
2663	1	274.2055874	164.4355301	175.8804696	1396	55.02589583
2664	1	274.5379656	164.6396848	174.2796158	1396	55.73548676
2665	1	274.5311828	164.8551971	173.1056564	1395	56.6143465
2666	1	274.7054152	164.9747292	167.1291355	1385	57.15252884
2667	1	274.8030194	165.1718188	172.8922092	1391	58.50481249
2668	1	275.2451474	165.8468728	172.3585912	1391	59.0649918
2669	1	275.7566403	166.2505384	171.1846318	1393	58.84228558
2670	1	276.3798561	166.6179856	171.7182497	1390	59.32186926
2671	1	276.6685755	167.0579814	176.6275347	1397	59.64525889
2672	1	276.7809798	166.935879	171.0779082	1388	59.12965045
2673	1	277.0618705	166.7935252	176.2006403	1390	60.38135998
2674	1	277.5689655	166.7787356	172.3585912	1392	60.73780978
2675	1	277.76901	166.9770445	174.3863394	1394	60.72936649
2676	1	277.7391931	167.1448127	175.6670224	1388	61.07892506
2677	1	278.1038961	167.6522367	176.7342583	1386	60.48674321
2678	1	278.5431655	167.6611511	179.0821772	1390	60.52364126
2679	1	278.5872218	168.097631	173.8527215	1393	59.45805437
2680	1	278.5686556	168.9805895	175.1334045	1391	59.42512159
2681	1	278.6633094	169.0064748	175.5602988	1390	59.45452588
2682	1	278.8015816	169.3299784	173.4258271	1391	60.61358915
2683	1	279	169.9748382	174.9199573	1391	60.74798266
2684	1	278.9345324	171.0870504	172.0384205	1390	60.7118415
2685	1	278.8008627	171.5765636	174.9199573	1391	60.65831044
2686	1	279.262059	171.5759539	173.3191035	1389	62.54184201
2687	1	279.2366906	171.8913669	171.5048026	1390	62.61330162
2688	1	279.1804457	171.6671459	177.1611526	1391	63.53511344
2689	1	279.3814655	171.7104885	176.8409819	1392	63.06754954
2690	1	279.6309353	172.1079137	175.6670224	1390	63.23690754
2691	1	279.6020115	173.0632184	174.2796158	1392	61.17426704
2692	1	279.5172414	173.6465517	176.3073639	1392	60.04460148
2693	1	279.5482014	173.9467626	171.8249733	1390	59.78870168
2694	1	279.8230659	174.4448424	172.4653148	1396	59.11382045
2695	1	280.2080634	174.37509	173.8527215	1389	60.08552819
2696	1	280.4629763	174.4313444	174.8132337	1391	60.68861669
2697	1	280.5086705	174.9660405	173.7459979	1384	61.37351296
2698	1	280.6281407	175.7257717	174.9199573	1393	60.54798516
2699	1	280.8690647	176.028777	176.6275347	1390	59.95449413
2700	1	281.1392678	176.798995	176.6275347	1393	59.37386263
2701	1	281.5666189	176.9355301	174.2796158	1396	58.86466132
2702	1	281.6527378	177.3595101	174.7065101	1388	59.09325654
2703	1	281.7640288	177.723741	171.2913554	1390	59.520769
