"time"	"cell.id"	"cell.center.x"	"cell.center.y"	"cell.surface"	"cell.volume"	"cell.length"
1691	1	24.14357864	151.3268398	172.4653148	1386	53.75722543
1692	1	24.2110951	151.3198847	169.9039488	1388	53.98719529
1693	1	24.28365731	151.5968323	168.7299893	1389	54.08725086
1694	1	24.71418287	151.8315335	167.8762006	1389	53.48130851
1695	1	24.99568035	151.8171346	166.5955176	1389	54.12882601
1696	1	25.23126801	151.9668588	169.0501601	1388	55.19027866
1697	1	25.63395415	152.0924069	167.8762006	1396	55.8551487
1698	1	26.10237924	152.111031	169.7972252	1387	56.46493064
1699	1	26.18979152	152.1890726	169.6905016	1391	56.30456934
1700	1	26.35951009	152.545389	173.3191035	1388	56.90752269
1701	1	27.04610951	152.4488473	170.5442903	1388	57.40246081
1702	1	27.27534148	152.5305536	168.303095	1391	57.84548321
1703	1	27.27417027	152.7806638	170.2241195	1386	58.46096736
1704	1	27.85930736	152.6370851	167.2358591	1386	57.9976924
1705	1	28.01079914	152.8070554	170.4375667	1389	58.80226104
1706	1	28.35272989	152.8002874	170.3308431	1392	59.29811871
1707	1	28.51187905	153.2584593	172.7854856	1389	59.6193016
1708	1	28.96195262	153.1428571	170.4375667	1393	60.14590121
1709	1	28.84537572	153.2565029	167.022412	1384	59.16876642
1710	1	29.21902017	153.4726225	167.8762006	1388	60.36946465
1711	1	29.53496756	153.5205479	168.303095	1387	60.04718764
1712	1	29.86570397	153.7588448	163.39381	1385	60.43309395
1713	1	30.16080402	153.7652548	169.6905016	1393	60.81322836
1714	1	30.34487734	153.7070707	168.0896478	1386	60.57833348
1715	1	30.495671	153.8376623	169.3703308	1386	60.80889624
1716	1	30.75936599	153.9430836	168.1963714	1388	61.83058219
1717	1	30.86772106	154.077642	170.4375667	1391	61.84819139
1718	1	30.35179856	154.1640288	171.6115261	1390	61.02010814
1719	1	30.41505376	154.0716846	171.7182497	1395	60.22423452
1720	1	30.83717579	154.1909222	172.8922092	1388	61.77746038
1721	1	30.81667865	154.1603163	170.0106724	1391	61.72865357
1722	1	30.86556434	154.0445723	171.7182497	1391	61.62244157
1723	1	31.11844939	154.0595836	172.5720384	1393	61.51488535
1724	1	31.7300216	154.2699784	169.3703308	1389	61.74245435
1725	1	32	154.1351546	170.3308431	1391	62.03609719
1726	1	32.1971223	154.1899281	169.2636073	1390	61.58777733
1727	1	32.55747126	154.3139368	171.6115261	1392	61.77182417
1728	1	32.7566787	154.5386282	170.4375667	1385	62.02154918
1729	1	32.96106705	154.2660418	172.2518677	1387	61.4831587
1730	1	32.86393089	154.2894168	169.9039488	1389	61.77454421
1731	1	32.95395683	154.5115108	173.3191035	1390	62.11080549
1732	1	33.14378145	154.4902948	173.6392743	1391	61.37098008
1733	1	33.62473041	154.4989216	170.5442903	1391	61.67194231
1734	1	33.81137509	154.5759539	171.2913554	1389	61.73872874
1735	1	33.5783046	154.3864943	172.3585912	1392	62.02191863
1736	1	34.01152738	154.5396254	173.7459979	1388	62.38330893
1737	1	34.24264178	154.5376884	171.8249733	1393	62.28256939
1738	1	34.54643629	154.3095752	172.7854856	1389	61.8987131
1739	1	34.56146657	154.2372394	167.4493063	1391	62.03098644
1740	1	34.40402588	154.2530554	174.493063	1391	62.65441027
1741	1	34.64490674	154.213056	172.2518677	1394	62.48061392
1742	1	34.64773544	154.3788641	171.1846318	1391	62.36693671
1743	1	34.67577283	154.6786485	173.2123799	1391	62.6989171
1744	1	34.49783862	154.7002882	171.0779082	1388	63.79714734
1745	1	34.60403168	154.8178546	171.6115261	1389	63.54257429
1746	1	34.52305476	154.8991354	175.3468517	1388	64.65003884
1747	1	34.42507205	154.8472622	174.3863394	1388	64.68723244
1748	1	35.00793079	154.6524874	172.1451441	1387	64.50534984
1749	1	34.85724585	155.0295602	171.398079	1387	65.04499857
1750	1	35.12040375	154.8327325	173.4258271	1387	65.18453645
1751	1	35.70647482	154.7316547	173.6392743	1390	65.88776974
1752	1	35.68610511	154.8423326	170.6510139	1389	65.66765704
1753	1	36.31578947	154.813266	172.9989328	1387	65.07214121
1754	1	35.81191673	154.9676956	171.6115261	1393	64.78568955
1755	1	36.18142549	155.1267099	170.7577375	1389	65.52288715
1756	1	36.41167988	155.1514059	170.5442903	1387	65.81063755
1757	1	36.25341973	154.9668826	173.1056564	1389	66.55544899
1758	1	35.74098124	155.0966811	172.0384205	1386	66.6320527
1759	1	35.87896254	155.0770893	173.1056564	1388	67.15595961
1760	1	35.49388049	154.9841613	172.2518677	1389	67.94789273
1761	1	35.55395683	155.1877698	175.8804696	1390	68.25916019
1762	1	35.85385169	155.2814975	174.493063	1389	68.74418884
1763	1	36.06268012	155.4459654	172.1451441	1388	69.36066102
1764	1	35.90811199	155.5376884	174.7065101	1393	70.37869312
1765	1	36.14686825	155.6313895	171.7182497	1389	69.91264991
1766	1	36.16906475	155.5345324	174.2796158	1390	70.6780801
1767	1	36.25864553	155.639049	172.3585912	1388	70.76465592
1768	1	36.42271747	155.6563623	175.1334045	1391	70.97454258
1769	1	36.19164265	155.4272334	172.7854856	1388	71.00132168
1770	1	36.36141109	155.2181425	173.6392743	1389	71.01906831
1771	1	36.26599569	155.3666427	177.2678762	1391	72.25386091
1772	1	36.08435472	155.4412401	176.2006403	1387	71.92253553
1773	1	36.42310469	155.6873646	174.8132337	1385	71.87917811
1774	1	35.99568035	156.0597552	174.7065101	1389	72.57636925
1775	1	36.19252874	156.0567529	176.6275347	1392	73.08284348
1776	1	36.63971119	156.1501805	173.5325507	1385	72.90739886
1777	1	36.14470842	156.1439885	175.5602988	1389	73.91376827
1778	1	35.97202296	156.1979914	175.5602988	1394	73.95152111
1779	1	35.94528438	156.0856731	176.9477054	1389	73.62193766
1780	1	36.14100719	156.0359712	177.588047	1390	74.22506121
1781	1	36.68054559	155.9641062	176.3073639	1393	73.70718731
1782	1	36.73347701	155.8943966	173.2123799	1392	72.60351805
1783	1	36.89488841	155.7580994	174.3863394	1389	73.07420511
1784	1	36.9776496	155.9863014	174.8132337	1387	73.05457166
1785	1	37.71232877	155.8327325	175.5602988	1387	72.99674811
1786	1	37.72446043	155.7244604	174.3863394	1390	71.89715126
1787	1	38.16054716	155.6321094	172.8922092	1389	71.09716377
1788	1	38.58117816	155.4971264	175.1334045	1392	70.59134968
1789	1	39.40489914	155.7514409	173.7459979	1388	70.45480852
1790	1	39.61836442	155.6068867	174.8132337	1394	70.34365582
1791	1	39.75899281	155.6733813	173.7459979	1390	70.25150604
1792	1	40.27102804	155.6002876	173.4258271	1391	70.24052853
1793	1	39.94683908	155.533046	175.773746	1392	69.05456051
1794	1	40.21757925	155.3659942	173.5325507	1388	68.45961861
1795	1	40.27829849	155.2249459	171.1846318	1387	67.9413261
1796	1	40.89064748	155.4352518	170.0106724	1390	68.68002129
1797	1	41.43619322	155.4542177	173.7459979	1387	69.2580829
1798	1	41.98847262	155.3998559	172.1451441	1388	69.04174018
1799	1	42.72170151	155.5241528	174.3863394	1387	69.75299918
1800	1	43.25845932	155.425486	175.2401281	1389	69.84663339
1801	1	43.95467626	155.4856115	172.4653148	1390	68.9145441
1802	1	44.84498919	155.4030281	172.1451441	1387	68.97694828
1803	1	45.17685119	155.5276779	171.9316969	1391	68.50794032
1804	1	46.1	155.2532374	172.7854856	1390	68.25634342
1805	1	46.6736161	155.4658519	173.5325507	1391	68.66086601
1806	1	46.9149243	155.1578947	172.4653148	1387	68.66333234
1807	1	47.55563532	155.2727925	172.8922092	1393	68.82209396
1808	1	48.01794688	155.1055276	171.5048026	1393	68.19008997
1809	1	48.55979827	155.0792507	170.9711846	1388	68.8642998
1810	1	49.1665465	155.0814708	174.3863394	1387	68.11676222
1811	1	49.25125628	155.1471644	170.5442903	1393	67.97898571
1812	1	49.49603461	154.8961788	173.959445	1387	68.12155946
1813	1	49.88040346	155.1959654	176.3073639	1388	68.17311411
1814	1	50.32135155	154.9906542	170.6510139	1391	67.11459453
1815	1	50.88641265	154.7562904	172.1451441	1391	66.81427524
1816	1	51.99279539	154.5497118	176.5208111	1388	68.25878088
1817	1	52.02737752	154.5007205	174.3863394	1388	68.37437733
1818	1	52.92616487	154.6193548	173.1056564	1395	68.97130202
1819	1	53.35534817	154.5262024	172.7854856	1393	67.23849667
1820	1	54.11239193	154.3472622	171.1846318	1388	66.4837741
1821	1	54.95111431	154.5068296	171.2913554	1391	66.76507415
1822	1	55.37553957	154.4172662	170.864461	1390	65.01659722
1823	1	55.5890411	154.2992069	170.864461	1387	63.71636976
1824	1	56.58908046	154.0883621	172.1451441	1392	63.28774259
1825	1	56.70266379	153.5831533	172.1451441	1389	62.22762681
1826	1	56.68083573	153.3623919	170.2241195	1388	61.67719488
1827	1	56.46575342	153.074982	169.9039488	1387	61.48553033
1828	1	56.26585014	153.1044669	169.583778	1388	60.30696871
1829	1	56.3186734	152.9920692	172.7854856	1387	59.74391095
1830	1	56.85755396	153.0647482	172.678762	1390	60.27606753
1831	1	57.2801444	153.4729242	168.8367129	1385	61.1102011
1832	1	57.51873199	153.4899135	170.0106724	1388	60.59008583
1833	1	57.90036101	153.4101083	168.1963714	1385	60.26127829
1834	1	58.51587302	153.4199134	169.6905016	1386	58.76386269
1835	1	58.46944644	153.43422	173.5325507	1391	59.35865898
1836	1	58.9971223	153.1913669	171.6115261	1390	58.88657858
1837	1	59.81195965	152.9041787	169.7972252	1388	59.3629485
1838	1	60.17600575	152.7909483	171.1846318	1392	59.23635203
1839	1	60.33405483	152.6378066	169.9039488	1386	58.62452983
1840	1	60.53429603	152.4534296	168.8367129	1385	58.64970662
1841	1	61.24658519	152.4385334	173.1056564	1391	58.06513609
1842	1	61.49820273	152.4399712	170.6510139	1391	56.99011732
1843	1	61.60302594	152.287464	170.7577375	1388	56.88943787
1844	1	62.00647017	152.2875629	168.7299893	1391	55.87195552
1845	1	62.07204611	152.0951009	170.6510139	1388	56.11472206
1846	1	62.71366906	152.3273381	168.4098186	1390	55.82581466
1847	1	63.27161383	152.2514409	169.6905016	1388	55.73569071
1848	1	63.09654179	151.8631124	173.6392743	1388	54.86254109
1849	1	63.95107914	151.6366906	168.7299893	1390	54.40973649
1850	1	64.27403156	151.6542324	170.864461	1394	53.93640977
1851	1	64.99279539	151.889049	167.7694771	1388	54.20624672
1852	1	65.8334535	151.7930786	164.7812166	1387	54.36696555
1853	1	66.08399139	151.7544867	169.0501601	1393	53.90551843
1854	1	66.96472282	151.950324	169.3703308	1389	55.7446934
1855	1	67.53679654	152.0714286	165.5282818	1386	55.16704921
1856	1	67.79568345	152.2258993	164.5677695	1390	55.07059564
1857	1	68.49605169	152.2964824	170.4375667	1393	55.56332928
1858	1	69.08489209	151.9913669	168.5165422	1390	56.0938448
1859	1	69.20230382	151.8221742	165.3148346	1389	55.68885652
1860	1	69.51659452	152.0692641	168.6232657	1386	55.40407451
1861	1	69.85416667	152.1436782	170.9711846	1392	55.74133354
1862	1	70.47916667	151.9856322	167.4493063	1392	55.60518018
1863	1	70.98992081	151.8970482	167.1291355	1389	55.39531342
1864	1	71.15936827	151.8987796	168.6232657	1393	55.89093702
1865	1	71.8618705	151.9323741	170.6510139	1390	57.0611845
1866	1	72.59956866	152.4370956	172.4653148	1391	57.66666216
1867	1	73.62195122	152.7919656	170.4375667	1394	57.57001539
1868	1	74.03666427	152.7160316	172.1451441	1391	57.67321922
1869	1	74.88400576	152.7226225	169.3703308	1388	58.56639253
1870	1	75.5994257	152.4651831	168.1963714	1393	58.41002001
1871	1	75.88028674	152.562724	171.9316969	1395	57.89516852
1872	1	75.66330935	152.6935252	168.8367129	1390	56.76878195
1873	1	76.33621934	152.6132756	167.8762006	1386	56.05135117
1874	1	77.18772563	152.8454874	167.9829242	1385	56.52091399
1875	1	76.85559567	152.4808664	166.488794	1385	56.11746319
1876	1	76.99279539	152.3451009	166.5955176	1388	56.54720873
1877	1	77.94227994	152.5822511	166.5955176	1386	57.32852907
1878	1	77.75646552	152.0998563	172.3585912	1392	56.95317824
