simulation_id,folder_name,model_type,track_type,domain_width,domain_height,domain_file,gradient_file,gradient_scale,mcs_duration,folder_path,png_count,total_frames,frames_analyzed,frames_skipped,collision_frames,collision_percentage,max_collision_intensity,mean_collision_intensity,track_progress_percentage,max_y_position,progress_data_source
1140,WP_Collision_TrackA_1140,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1140,601,601,586,15,567,96.75767918088737,0.0084535057185479,0.0043750542896025,80.81333333333333,363.66,celltracks
1141,WP_Collision_TrackA_1141,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1141,601,601,586,15,390,66.55290102389078,0.0066286705488787,0.00166874940089,32.82133333333333,147.696,celltracks
1142,WP_Collision_TrackA_1142,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1142,601,601,586,15,389,66.38225255972696,0.003732736095558,0.0009759304242357,8.538866666666667,38.4249,celltracks
1143,WP_Collision_TrackA_1143,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1143,601,601,586,15,305,52.04778156996587,0.00425,0.0006075072786,9.181133333333332,41.3151,celltracks
1147,WP_Collision_TrackA_1147,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1147,601,601,586,15,571,97.44027303754264,0.007512728175835,0.0042046196468009,83.582,376.119,celltracks
1148,WP_Collision_TrackA_1148,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1148,601,601,586,15,486,82.93515358361775,0.003987846562856,0.0012283689057149,8.544244444444445,38.4491,celltracks
1149,WP_Collision_TrackA_1149,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1149,601,601,586,15,228,38.907849829351534,0.0046608301316369,0.0003276771477141,8.883466666666667,39.9756,celltracks
1150,WP_Collision_TrackA_1150,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1150,601,601,586,15,365,62.28668941979522,0.0041772151898734,0.0007612964151604,9.128555555555556,41.0785,celltracks
1151,WP_Collision_TrackA_1151,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1151,601,601,586,15,498,84.98293515358361,0.0053435594392405,0.0014093730256087,9.214777777777778,41.4665,celltracks
1157,WP_Collision_TrackA_1157,WP,TrackA_300x450,300,450,TrackA_300x450.tiff,TrackA_300x450_grayscale_16bit.tiff,1.0,0.3,data/WP_Collision_TrackA_1157,601,601,586,15,363,61.94539249146758,0.0041535556954059,0.0007701359738686,8.839622222222223,39.7783,celltracks
